pk_user,fk_direct_manager,job_title,effective_start_date,effective_end_date
23935668,2624695,"Director, Global Business Systems",2023-07-23,2023-08-15
23935668,2624695,"Senior Director, Global Business Systems",2024-08-27,2024-08-28
23935668,2624695,"Senior Director, Back Office Solutions",2024-09-10,2024-09-26
23935668,,"Senior Director, Back Office Solutions",2025-04-16,2025-04-18
23935669,4788661,Product Designer,2023-01-06,2023-01-16
23935669,4788661,Software Engineer,2023-01-16,2023-01-28
23935669,12368042,Software Engineer,2023-01-28,2023-05-05
23935669,12368042,Software Engineer III,2024-06-12,2024-06-26
23935669,24793308,Software Engineer III,2024-08-27,2024-08-28
23935669,29557146,Software Engineer III,2024-11-27,2024-11-28
23935669,30173315,Software Engineer III,2025-03-07,2025-03-11
24076489,15934939,"Manager, Product",2023-01-08,2023-01-16
24076489,15934939,Engineering Manager,2023-01-16,2023-01-19
24076489,15934939,"Manager, Engineering",2023-01-30,2023-05-05
24076489,22949183,"Manager, Engineering",2024-02-06,2024-02-20
24076489,22056619,"Manager, Engineering",2024-05-29,2024-06-26
24076489,28861052,"Manager, Engineering",2024-09-10,2024-09-26
24076489,,"Manager, Engineering",2025-04-16,2025-04-18
24076490,4788661,Product Designer,2023-01-08,2023-01-16
24076490,4788661,QA Engineer,2023-01-16,2023-01-28
24076490,12368042,QA Engineer,2023-01-28,2023-05-05
24076490,12368042,QA Engineer III,2024-06-12,2024-06-26
24076490,24793308,QA Engineer III,2024-08-27,2024-08-28
24076490,29557146,QA Engineer III,2024-11-27,2024-11-28
24076490,30173315,QA Engineer III,2025-03-07,2025-03-11
24076490,,QA Engineer III,2025-04-16,2025-04-18
24076491,14866910,Business Development Representative,2023-01-08,2023-01-16
24076491,,Business Development Representative,2023-01-30,2023-07-28
24114383,10213829,"Manager, Creative",2022-11-24,2023-01-16
24114383,10213829,"Manager, Design Production",2023-01-16,2023-02-03
24114383,23935666,"Manager, Design Production",2023-11-02,2023-07-28
24114383,,"Manager, Design Production",2024-01-29,
24264791,19436754,Product Designer,2023-01-08,2023-01-16
24264791,19436754,QA Engineer,2023-01-16,2023-05-05
24264791,,QA Engineer,2023-08-15,2023-07-28
24264792,7128909,Senior Software Engineer,2023-01-16,2023-02-01
24264792,7128909,Senior Developer,2023-06-23,2023-06-29
24264792,,Senior Developer,2023-07-14,2023-07-28
24276152,,Operations Contractor,2023-05-09,2023-07-28
24276153,,Operations Contractor,2023-05-09,2023-07-28
24310377,16005643,"Vice President, Product Development Operations",2023-01-16,2023-05-05
24310377,67036,"Vice President, Product Development Operations",2023-06-05,2023-06-23
24310377,,"Vice President, Product Development Operations",2023-11-08,2023-07-28
24310378,22281366,Product Designer,2023-01-08,2023-01-16
24310378,22281366,Product Marketing Manager,2023-01-16,2023-05-05
24310378,15719052,Product Marketing Manager,2023-06-05,2023-06-23
24310378,27041366,Product Marketing Manager,2023-09-22,2023-07-28
24310378,27041366,Senior Product Marketing Manager,2024-10-25,2024-10-29
24310378,15719052,Senior Product Marketing Manager,2024-11-26,2024-11-27
24310378,30173308,Senior Product Marketing Manager,2025-03-07,2025-03-11
24310379,22281366,Product Designer,2023-01-08,2023-01-16
24310379,22281366,Product Marketing Manager,2023-01-16,2023-05-05
24310379,15719052,Product Marketing Manager,2023-06-05,2023-06-23
24310379,27041366,Product Marketing Manager,2023-09-22,2023-07-28
24310379,27041366,Senior Product Marketing Manager,2024-10-25,2024-10-29
24310379,15719052,Senior Product Marketing Manager,2024-11-26,2024-11-27
24310379,30173308,Senior Product Marketing Manager,2025-03-07,2025-03-11
24310379,,Senior Product Marketing Manager,2025-04-16,2025-04-18
24341458,19294689,Operations Associate 1,2023-01-08,2023-01-16
24341458,19294689,Customer Service Executive,2023-01-16,2023-05-05
24341458,16184045,Customer Service Executive,2023-06-23,2023-07-14
24341458,,Customer Service Executive,2024-03-25,
24341459,12319221,Customer Service Executive,2022-12-22,2023-01-08
24341459,12319221,Operations Associate 1,2023-01-08,2023-01-16
24341459,12319221,Customer Service Executive,2023-01-16,2023-06-01
24341459,19436753,Customer Service Executive,2024-11-06,2024-11-07
24341459,,Customer Service Executive,2025-04-16,2025-04-18
24341460,12206960,Customer Service Executive,2022-12-22,2023-01-08
24341460,12206960,Operations Associate 1,2023-01-08,2023-01-16
24341460,12206960,Customer Service Executive,2023-01-16,2023-05-05
24341460,18250001,Customer Service Executive,2023-06-23,2023-07-14
24341460,14867880,Customer Service Executive,2024-02-20,2024-02-27
24341460,20460904,Customer Service Executive,2024-03-11,2024-03-15
24341461,19294689,Customer Service Executive,2022-12-22,2023-01-08
24341461,19294689,Operations Associate 1,2023-01-08,2023-01-16
24341461,19294689,Customer Service Executive,2023-01-16,2023-05-05
24341461,16184045,Customer Service Executive,2023-06-23,2023-07-14
24341461,,Customer Service Executive,2023-09-02,2023-07-28
24341462,19676048,Customer Service Executive,2022-12-22,2023-01-08
24341462,19676048,Operations Associate 1,2023-01-08,2023-01-16
24341462,19676048,Customer Service Executive,2023-01-16,2023-05-05
24341462,,Customer Service Executive,2023-05-28,2023-07-28
24341463,19294689,Customer Service Executive,2022-12-22,2023-01-08
24341463,19294689,Operations Associate 1,2023-01-08,2023-01-16
24341463,19294689,Customer Service Executive,2023-01-16,2023-06-01
24341463,16184045,Customer Service Executive,2023-06-23,2023-07-14
24341463,12319221,Customer Service Executive,2023-07-14,2023-08-15
24341464,7133690,Software Support Engineer,2023-01-16,2023-02-01
24341464,,Software Support Engineer,2023-05-28,2023-07-28
24388695,9267995,Customer Success Manager,2022-12-15,2023-01-13
24388695,9267995,"Manager, Customer Strategy",2023-01-13,2023-01-16
24388695,9267995,Customer Success Manager,2023-01-16,2023-05-05
24388695,9568355,Customer Success Manager,2023-07-14,2023-08-29
24388695,10804511,Customer Success Manager,2023-08-29,2023-10-17
24388695,10804511,Customer Success Manger,2023-10-17,2023-12-22
24388695,13189958,Customer Success Manger,2024-01-04,2024-01-11
24388695,13189958,Customer Success Manager,2024-03-11,2024-03-15
24388695,10804511,Customer Success Manager,2024-05-02,2024-05-29
24388695,13700533,Customer Success Manager,2025-08-05,
24388696,,Operations Contractor,2023-05-09,2023-07-28
24388697,,Receptionist- EUR,2023-03-01,2023-07-28
24404141,2287279,Software Support Engineer,2023-01-16,2023-02-01
24404141,2287279,Front End Developer,2023-06-23,2023-07-14
24411023,1348076,Senior Technology Manager,2023-01-08,2023-01-13
24411023,1348076,Senior Data Infrastructure Engineer,2023-01-16,2023-05-05
24411023,1241736,Senior Data Infrastructure Engineer,2024-02-20,2024-02-27
24411023,10939735,Senior Data Infrastructure Engineer,2024-06-26,2024-08-27
24411023,,Senior Data Infrastructure Engineer,2025-04-16,2025-04-18
24411024,12622772,Senior e-Commerce Associate/Specialist,2023-01-08,2023-01-16
24411024,12622772,"Senior Specialist, Gift Cards",2023-01-16,2023-05-05
24411024,12622772,Senior Sourcing Specialist,2024-06-20,2024-06-26
24411024,,Senior Sourcing Specialist,2025-04-16,2025-04-18
24411025,4759597,Senior Technology Manager,2023-01-08,2023-01-16
24411025,4759597,Software Engineer,2023-01-16,2023-05-05
24411025,4759597,Senior Software Engineer,2024-06-14,2024-06-26
24411026,19436754,Senior Product Manager,2023-01-08,2023-01-16
24411026,19436754,Sr. Software Engineer,2023-01-16,2023-01-30
24411026,19436754,Senior Software Engineer,2023-01-30,2023-05-05
24411026,11231881,Senior Software Engineer,2024-05-29,2024-06-12
24411026,23357000,Senior Software Engineer,2025-03-28,2025-04-01
24454130,14858858,Technical Services Coordinator,2023-01-16,2023-02-13
24454130,14858858,Technical Services Specialist,2023-08-10,2023-11-07
24454130,14858858,Technical Services Specialist II,2023-11-07,2023-07-28
24454130,,Technical Services Specialist II,2025-04-16,2025-04-18
24554431,1377756,Software Engineer,2023-01-16,2023-01-25
24554431,11146681,Software Engineer,2023-01-25,2023-02-01
24554431,11146681,Developer,2023-06-23,2023-07-14
24554431,,Developer,2023-08-29,2023-09-15
24554431,23357000,Developer,2024-09-10,2024-09-26
24554431,23357000,Senior Software Engineer,2024-10-01,2024-10-02
24554431,,Senior Software Engineer,2025-04-16,2025-04-18
24617927,,Operations Contractor,2023-05-09,2023-07-28
24617928,6887417,EPAM Contractor,2023-02-03,2023-05-05
24617928,6887417,Senior QA Automation Engineer,2023-05-05,2023-05-28
24617928,6887417,Senior Automation Tester,2023-06-23,2023-06-29
24617928,,Senior Automation Tester,2023-08-29,2023-09-15
24617928,6887417,Senior QA Automation Engineer,2024-10-01,2024-10-02
24617928,12718670,Senior QA Automation Engineer,2025-04-03,2025-04-04
24617928,,Senior QA Automation Engineer,2025-04-16,2025-04-18
24667287,8242938,"Director, e-Commerce",2023-01-06,2023-01-16
24667287,8242938,"Director, Global Strategic Pricing, E-commerce",2023-01-16,2023-05-05
24667287,8946043,"Director, Business Analytics",2023-06-23,2023-07-14
24667287,10707046,"Director, Business Analytics",2024-03-11,2024-03-18
24667287,10707046,"Senior Director, Business Analytics",2024-06-12,2024-06-26
24667287,,"Senior Director, Business Analytics",2025-04-16,2025-04-18
24674777,3434373,IT Security Engineer,2023-06-23,2023-07-14
24674778,,Product Designer,2023-05-28,2023-07-28
24674779,,Software Engineer,2023-05-28,2023-07-28
24674780,23469784,Senior Software Engineer,2023-01-30,2023-02-03
24674780,4788661,Senior Software Engineer,2025-05-06,2025-05-09
24793308,22497914,"Manager, Engineering",2023-01-30,2023-02-03
24793308,28861052,"Manager, Engineering",2025-03-28,2025-04-01
24793309,15719053,Senior Copywriter,2023-01-16,2023-02-03
24793309,24114383,Senior Copywriter,2023-11-02,2023-12-15
24793309,23935666,Senior Copywriter,2024-01-29,2024-02-06
24793309,12637266,Senior Copywriter,2024-02-20,2024-02-27
24793309,,Senior Copywriter,2025-04-16,2025-04-18
24793309,30585199,Senior Copywriter,2025-06-03,2025-06-04
24793310,,Data Engineer,2023-05-09,2023-07-28
24805027,14858858,Technical Services Coordinator,2023-01-16,2023-02-13
24805027,,Technical Services Coordinator,2023-10-17,2023-07-28
24886482,,Chief People Officer,2023-01-23,2023-01-25
24886482,,Chief People Officer,2023-02-22,2023-07-28
24899324,21256905,Associate Technical Specialist,2023-03-05,2023-05-05
24899324,21256905,Technical Services Specialist I,2023-11-02,2023-11-07
24899324,9350961,Technical Services Specialist II,2024-08-27,2024-08-28
24899324,4788659,Technical Services Specialist II,2024-09-10,2024-09-26
24899324,19395375,Technical Services Specialist II,2025-01-24,2025-01-28
24899324,,Technical Services Specialist II,2025-04-16,2025-04-18
24937907,19436753,Customer Service Executive,2023-02-18,2023-05-05
24937907,,Customer Service Executive,2023-06-01,2023-07-28
24937908,12686538,Customer Service Executive,2023-02-18,2023-05-05
24937909,12319221,Customer Service Executive,2023-02-18,2023-05-05
24937909,19436753,Customer Service Executive,2024-11-06,2024-11-07
24937909,,Customer Service Executive,2025-04-16,2025-04-18
24997385,1029355,Senior Customer Success Manager,2023-10-17,2023-07-28
24997385,,Senior Customer Success Manager,2025-04-16,2025-04-18
24997386,15934940,Account Based Marketing Manager,2024-10-18,2024-10-22
24997386,21649423,Account Based Marketing Manager,2024-10-22,2024-10-23
24997386,15934940,Account Based Marketing Manager,2024-10-25,2024-10-29
24997386,,Account Based Marketing Manager,2025-04-16,2025-04-18
24997386,20776010,Account Based Marketing Manager,2025-06-03,2025-06-04
24997386,29687295,Account Based Marketing Manager,2025-06-13,2025-06-17
24997387,15719052,"Senior Director, Marketing Operations and Agency Management",2023-04-06,2023-05-05
24997388,15719052,"Director, Marketing Data and Automation",2023-04-06,2023-05-05
24997388,15719052,"Senior Director, Marketing Operations",2024-06-26,2024-08-27
24997388,7089735,"Senior Director, Marketing Operations",2024-10-11,2024-10-17
25014533,3420561,Senior Legal Counsel,2023-11-07,2023-12-12
25014534,11955906,"Manager, Engineering",2023-05-28,2023-06-01
25014534,,"Manager, Engineering",2025-04-16,2025-04-18
25014535,,Systems Architect,2025-04-16,2025-04-18
25014535,,Systems Architect,2025-06-03,
25014536,18250005,Software Engineer Intern,2023-02-08,2023-02-13
25014536,,Software Engineer Intern,2023-07-28,2023-07-28
25014537,14152772,Senior Financial Accountant,2025-01-15,2025-01-16
25014537,,Senior Financial Accountant,2025-04-16,2025-04-18
25014538,23357000,Software Engineer Intern,2023-02-22,2023-03-09
25014538,11955906,Software Engineer Intern,2023-05-28,2023-06-01
25014538,,Software Engineer Intern,2023-07-28,2023-07-28
25014538,28924117,Software Engineer I,2024-09-26,2024-10-01
25014538,,Software Engineer I,2025-04-16,2025-04-18
25014539,11025113,Product Designe Intern,2023-02-08,2023-02-13
25014539,11025113,Product Design Intern,2023-02-13,2023-05-05
25014539,,Product Design Intern,2023-05-09,2023-05-28
25014539,,Product Design Intern,2023-07-28,2023-07-28
25014539,,Associate Product Designer,2025-04-16,2025-04-18
25014539,,Associate Product Designer,2025-08-05,
25014540,,Product Research Intern,2023-05-09,2023-05-28
25014540,,Product Research Intern,2023-07-28,2023-07-28
25014540,13832494,Associate Product Researcher,2024-10-17,2024-10-18
25014540,,Associate Product Researcher,2025-07-15,
25014541,6887417,Software Engineer Intern,2023-05-28,2023-06-01
25014541,,Software Engineer Intern,2023-06-29,2023-07-28
25014542,,Software Engineer Intern,2023-07-28,2023-07-28
25014542,,Software Engineer I,2025-04-16,2025-04-18
25014542,22949183,Software Engineer I,2025-08-05,
25014543,,Data Infrastructure Intern,2023-07-28,2023-07-28
25014544,,Software Engineer Intern,2023-07-28,2023-07-28
25014544,,Software Engineer I,2025-04-16,2025-04-18
25068798,,Corporate Sales Executive,2024-10-02,2024-10-08
25068798,4065764,Corporate Sales Executive,2024-10-11,2024-10-17
25068798,29239902,Corporate Sales Executive,2024-10-22,2024-10-23
25068798,,Corporate Sales Executive,2025-04-16,2025-04-18
25068798,29900943,Corporate Sales Executive,2025-06-11,2025-06-12
25294543,1241735,Receptionist,2023-05-05,2023-05-09
25294543,,Receptionist,2023-06-23,2023-07-28
25333161,67054,"Manager, Demand Planning",2023-05-28,2023-06-01
25333161,,"Manager, Demand Planning",2025-04-16,2025-04-18
25382513,,"Manager, Customer Experience",2025-04-16,2025-04-18
25475962,12206954,Human Experience Strategy Partner,2023-11-07,2023-11-17
25475962,,Human Experience Strategy Partner,2025-04-16,2025-04-18
25475963,,Buyer,2025-04-16,2025-04-18
25475964,12368042,Software Engineer,2023-04-03,2023-05-05
25475964,24793308,Software Engineer,2023-05-28,2023-06-01
25475964,24793308,Software Engineer III,2024-06-26,2024-08-27
25475964,,Software Engineer III,2025-04-16,2025-04-18
25475965,4788661,Software Engineer,2023-05-28,2023-06-01
25475965,4788661,Software Engineer III,2023-09-28,2023-11-18
25475965,24793308,Software Engineer III,2024-08-27,2024-08-28
25475965,7117620,Software Engineer III,2024-11-05,2024-11-06
25475965,,Software Engineer III,2025-04-16,2025-04-18
25579051,,Events Contractor,2023-08-29,2023-09-15
25579051,,Events Contractor,2023-10-17,2023-10-27
25579051,6657619,Events Contractor,2024-01-04,2024-01-22
26061929,14858858,Senior Technical Services Coordinator,2023-10-23,2023-11-08
26061929,10673728,Senior Technical Services Coordinator,2023-11-08,2023-07-28
26061929,14858858,Senior Technical Services Coordinator,2024-08-27,2024-08-28
26061929,10673728,Senior Technical Services Coordinator,2025-01-24,2025-01-28
26061929,,Senior Technical Services Coordinator,2025-04-16,2025-04-18
26061930,,CHRO,2025-04-16,2025-04-18
26061931,1241735,Operations Associate,2023-05-09,2023-05-28
26061931,1241735,Workplace Experience Administrator,2023-06-23,2023-07-14
26106403,21546216,DNU-CW-003,2023-06-05,2023-07-14
26106403,,DNU-CW-003,2023-10-17,2023-07-28
26229970,21546216,DNU-CW-003,2023-06-05,2023-07-14
26229970,,DNU-CW-003,2023-08-15,2023-07-28
26296177,,Avanade Contractor,2023-08-29,2023-09-15
26296177,,Avanade Contractor,2023-10-17,2023-10-27
26296177,,Avanade Contractor,2024-01-29,
26296178,,Senior Technology Associate/Specialist,2023-06-05,2023-07-28
26500621,,WHiQ Intern,2023-08-10,2023-07-28
26500622,21546216,Consultant,2023-08-10,2023-10-17
26500622,,Consultant,2023-10-17,2023-10-27
26500622,,Consultant,2024-01-29,
26500623,22949183,Agency Temps,2023-08-10,2023-08-15
26500623,,Agency Temps,2023-10-17,2023-10-27
26500623,,Agency Temps,2024-01-29,
26545708,,Content Marketing Specialist,2025-04-16,2025-04-18
26545708,20256678,Content Marketing Specialist,2025-05-09,2025-05-13
26638088,,Content Marketing Specialist,2025-04-16,2025-04-18
26638088,,Content Marketing Specialist,2025-06-03,2025-06-04
